2017-05-30T21:40:14+0000 [-] unauthorized login: 
2017-05-30T21:40:14+0000 [twisted.internet.defer#critical] Unhandled error in Deferred:
2017-05-30T21:40:14+0000 [twisted.internet.defer#critical] 
	Traceback (most recent call last):
	  File "/home/cowrie/cowrie/cowrie-env/local/lib/python2.7/site-packages/twisted/internet/base.py", line 1252, in mainLoop
2017-05-30T22:02:00+0000 [SSHChannel None (388) on SSHService 'ssh-connection' on HoneyPotSSHTransport,18,91.195.103.185] sending close 388
2017-05-30T22:02:00+0000 [SSHChannel None (388) on SSHService 'ssh-connection' on HoneyPotSSHTransport,18,91.195.103.185] remote eof
2017-05-30T22:02:00+0000 [SSHChannel None (388) on SSHService 'ssh-connection' on HoneyPotSSHTransport,18,91.195.103.185] remote close
2017-05-30T22:02:00+0000 [cowrie.ssh.factory.CowrieSSHFactory] New connection: 91.197.235.11:57124 (10.8.41.81:2222) [session: 837a26e3]
2017-05-30T22:02:00+0000 [SSHService 'ssh-connection' on HoneyPotSSHTransport,14,91.195.103.202] got channel 'direct-tcpip' request
2017-05-30T22:02:00+0000 [SSHService 'ssh-connection' on HoneyPotSSHTransport,14,91.195.103.202] direct-tcp connection request to 94.100.180.150:25 from localhost:5556
2017-05-30T22:02:00+0000 [SSHService 'ssh-connection' on HoneyPotSSHTransport,21,91.195.103.220] got channel 'direct-tcpip' request
2017-05-30T22:02:00+0000 [SSHService 'ssh-connection' on HoneyPotSSHTransport,21,91.195.103.220] direct-tcp connection request to 95.213.11.139:443 from localhost:5556
2017-05-30T22:02:00+0000 [CowrieTelnetTransport,572,45.76.143.151] CMD: /bin/busybox cat /proc/mounts; /bin/busybox ECCHI
2017-05-30T22:02:00+0000 [CowrieTelnetTransport,572,45.76.143.151] Command found: /bin/busybox cat /proc/mounts
2017-05-30T22:02:00+0000 [CowrieTelnetTransport,572,45.76.143.151] Command found: cat /proc/mounts
2017-05-30T22:02:00+0000 [CowrieTelnetTransport,572,45.76.143.151] Command found: /bin/busybox ECCHI
2017-05-30T22:02:00+0000 [cowrie.telnet.transport.HoneyPotTelnetFactory] New connection: 45.76.143.151:58754 (10.8.41.81:2223) [session: TT586]
2017-05-30T22:02:00+0000 [CowrieTelnetTransport,573,45.76.143.151] Connection lost after 109 seconds
2017-05-30T22:02:00+0000 [CowrieTelnetTransport,584,163.172.191.95] login attempt: 29243
2017-05-30T22:02:00+0000 [CowrieTelnetTransport,584,163.172.191.95] login return, expect: [root/54321]
2017-05-30T22:02:01+0000 [CowrieTelnetTransport,584,163.172.191.95] login attempt [enable/shell] failed
2017-05-30T22:02:01+0000 [CowrieTelnetTransport,584,163.172.191.95] Warning: state changed and new state returned
2017-05-30T22:02:02+0000 [CowrieTelnetTransport,578,163.172.191.95] login attempt: 29244
2017-05-30T22:02:02+0000 [CowrieTelnetTransport,578,163.172.191.95] login return, expect: [root/54321]
2017-05-30T22:02:03+0000 [CowrieTelnetTransport,578,163.172.191.95] login attempt [enable/shell] failed
2017-05-30T22:02:03+0000 [CowrieTelnetTransport,578,163.172.191.95] Warning: state changed and new state returned
2017-05-30T22:02:04+0000 [CowrieTelnetTransport,582,163.172.191.95] login attempt: 29245
2017-05-30T22:02:04+0000 [CowrieTelnetTransport,582,163.172.191.95] login return, expect: [root/54321]
2017-05-30T22:02:05+0000 [CowrieTelnetTransport,582,163.172.191.95] login attempt [enable/shell] failed
2017-05-30T22:02:05+0000 [CowrieTelnetTransport,582,163.172.191.95] Warning: state changed and new state returned
2017-05-30T22:02:05+0000 [CowrieTelnetTransport,579,163.172.191.95] CMD: enable
2017-05-30T22:02:05+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: enable 
2017-05-30T22:02:05+0000 [CowrieTelnetTransport,579,163.172.191.95] Reading txtcmd from "txtcmds/bin/enable"
2017-05-30T22:02:05+0000 [CowrieTelnetTransport,579,163.172.191.95] CMD: shell
2017-05-30T22:02:05+0000 [CowrieTelnetTransport,579,163.172.191.95] Command not found: shell
2017-05-30T22:02:05+0000 [CowrieTelnetTransport,579,163.172.191.95] CMD: sh
2017-05-30T22:02:05+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: sh 
2017-05-30T22:02:06+0000 [CowrieTelnetTransport,577,163.172.191.95] login attempt: 29246
2017-05-30T22:02:06+0000 [CowrieTelnetTransport,577,163.172.191.95] login return, expect: [root/54321]
2017-05-30T22:02:07+0000 [CowrieTelnetTransport,577,163.172.191.95] login attempt [enable/shell] failed
2017-05-30T22:02:07+0000 [CowrieTelnetTransport,577,163.172.191.95] Warning: state changed and new state returned
2017-05-30T22:02:08+0000 [CowrieTelnetTransport,580,163.172.191.95] login attempt: 29247
2017-05-30T22:02:08+0000 [CowrieTelnetTransport,580,163.172.191.95] login return, expect: [root/54321]
2017-05-30T22:02:09+0000 [CowrieTelnetTransport,580,163.172.191.95] login attempt [enable/shell] failed
2017-05-30T22:02:09+0000 [CowrieTelnetTransport,580,163.172.191.95] Warning: state changed and new state returned
2017-05-30T22:02:09+0000 [CowrieTelnetTransport,583,163.172.191.95] login attempt: 29248
2017-05-30T22:02:09+0000 [CowrieTelnetTransport,583,163.172.191.95] login return, expect: [root/54321]
2017-05-30T22:02:11+0000 [CowrieTelnetTransport,583,163.172.191.95] login attempt [enable/shell] failed
2017-05-30T22:02:11+0000 [CowrieTelnetTransport,583,163.172.191.95] Warning: state changed and new state returned
2017-05-30T22:02:11+0000 [CowrieTelnetTransport,581,163.172.191.95] login attempt: 29249
2017-05-30T22:02:11+0000 [CowrieTelnetTransport,581,163.172.191.95] login return, expect: [root/54321]
2017-05-30T22:02:13+0000 [CowrieTelnetTransport,581,163.172.191.95] login attempt [enable/shell] failed
2017-05-30T22:02:13+0000 [CowrieTelnetTransport,581,163.172.191.95] Warning: state changed and new state returned
2017-05-30T22:02:13+0000 [CowrieTelnetTransport,585,163.172.191.95] login attempt: 29250
2017-05-30T22:02:13+0000 [CowrieTelnetTransport,585,163.172.191.95] login return, expect: [root/54321]
2017-05-30T22:02:15+0000 [CowrieTelnetTransport,585,163.172.191.95] login attempt [enable/shell] failed
2017-05-30T22:02:15+0000 [CowrieTelnetTransport,585,163.172.191.95] Warning: state changed and new state returned
2017-05-30T22:02:15+0000 [CowrieTelnetTransport,576,163.172.191.95] login attempt: 29251
2017-05-30T22:02:15+0000 [CowrieTelnetTransport,576,163.172.191.95] login return, expect: [root/54321]
2017-05-30T22:02:17+0000 [CowrieTelnetTransport,576,163.172.191.95] login attempt [sh//bin/busybox ECCHI] failed
2017-05-30T22:02:17+0000 [CowrieTelnetTransport,576,163.172.191.95] Warning: state changed and new state returned
2017-05-30T22:02:17+0000 [SSHChannel None (8) on SSHService 'ssh-connection' on HoneyPotSSHTransport,14,91.195.103.202] remote eof
2017-05-30T22:02:17+0000 [SSHChannel None (8) on SSHService 'ssh-connection' on HoneyPotSSHTransport,14,91.195.103.202] remote close
2017-05-30T22:02:17+0000 [SSHChannel None (8) on SSHService 'ssh-connection' on HoneyPotSSHTransport,14,91.195.103.202] sending close 8
2017-05-30T22:02:17+0000 [HoneyPotSSHTransport,49,91.197.235.11] connection lost
2017-05-30T22:02:17+0000 [HoneyPotSSHTransport,49,91.197.235.11] Connection lost after 16 seconds
2017-05-30T22:02:17+0000 [SSHChannel None (112) on SSHService 'ssh-connection' on HoneyPotSSHTransport,21,91.195.103.220] remote eof
2017-05-30T22:02:17+0000 [SSHChannel None (112) on SSHService 'ssh-connection' on HoneyPotSSHTransport,21,91.195.103.220] remote close
2017-05-30T22:02:17+0000 [SSHChannel None (112) on SSHService 'ssh-connection' on HoneyPotSSHTransport,21,91.195.103.220] sending close 112
2017-05-30T22:02:17+0000 [CowrieTelnetTransport,584,163.172.191.95] login attempt: 29252
2017-05-30T22:02:17+0000 [CowrieTelnetTransport,584,163.172.191.95] login return, expect: [root/54321]
2017-05-30T22:02:18+0000 [CowrieTelnetTransport,584,163.172.191.95] login attempt [sh//bin/busybox ECCHI] failed
2017-05-30T22:02:18+0000 [CowrieTelnetTransport,584,163.172.191.95] Warning: state changed and new state returned
2017-05-30T22:02:19+0000 [CowrieTelnetTransport,582,163.172.191.95] login attempt: 29253
2017-05-30T22:02:19+0000 [CowrieTelnetTransport,582,163.172.191.95] login return, expect: [root/54321]
2017-05-30T22:02:20+0000 [CowrieTelnetTransport,582,163.172.191.95] login attempt [sh//bin/busybox ECCHI] failed
2017-05-30T22:02:20+0000 [CowrieTelnetTransport,582,163.172.191.95] Warning: state changed and new state returned
2017-05-30T22:02:20+0000 [CowrieTelnetTransport,579,163.172.191.95] CMD: /bin/busybox ECCHI
2017-05-30T22:02:20+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: /bin/busybox ECCHI
2017-05-30T22:02:21+0000 [CowrieTelnetTransport,578,163.172.191.95] login attempt: 29254
2017-05-30T22:02:21+0000 [CowrieTelnetTransport,578,163.172.191.95] login return, expect: [root/54321]
2017-05-30T22:02:22+0000 [CowrieTelnetTransport,578,163.172.191.95] login attempt [sh//bin/busybox ECCHI] failed
2017-05-30T22:02:22+0000 [CowrieTelnetTransport,578,163.172.191.95] Warning: state changed and new state returned
2017-05-30T22:02:23+0000 [CowrieTelnetTransport,580,163.172.191.95] login attempt: 29255
2017-05-30T22:02:23+0000 [CowrieTelnetTransport,580,163.172.191.95] login return, expect: [root/54321]
2017-05-30T22:02:24+0000 [CowrieTelnetTransport,580,163.172.191.95] login attempt [sh//bin/busybox ECCHI] failed
2017-05-30T22:02:24+0000 [CowrieTelnetTransport,580,163.172.191.95] Warning: state changed and new state returned
2017-05-30T22:02:24+0000 [CowrieTelnetTransport,577,163.172.191.95] login attempt: 29256
2017-05-30T22:02:24+0000 [CowrieTelnetTransport,577,163.172.191.95] login return, expect: [root/54321]
2017-05-30T22:02:26+0000 [CowrieTelnetTransport,577,163.172.191.95] login attempt [sh//bin/busybox ECCHI] failed
2017-05-30T22:02:26+0000 [CowrieTelnetTransport,577,163.172.191.95] Warning: state changed and new state returned
2017-05-30T22:02:26+0000 [CowrieTelnetTransport,585,163.172.191.95] login attempt: 29257
2017-05-30T22:02:26+0000 [CowrieTelnetTransport,585,163.172.191.95] login return, expect: [root/54321]
2017-05-30T22:02:28+0000 [CowrieTelnetTransport,585,163.172.191.95] login attempt [sh//bin/busybox ECCHI] failed
2017-05-30T22:02:28+0000 [CowrieTelnetTransport,585,163.172.191.95] Warning: state changed and new state returned
2017-05-30T22:02:28+0000 [CowrieTelnetTransport,583,163.172.191.95] login attempt: 29258
2017-05-30T22:02:28+0000 [CowrieTelnetTransport,583,163.172.191.95] login return, expect: [root/54321]
2017-05-30T22:02:30+0000 [CowrieTelnetTransport,583,163.172.191.95] login attempt [sh//bin/busybox ECCHI] failed
2017-05-30T22:02:30+0000 [CowrieTelnetTransport,583,163.172.191.95] Warning: state changed and new state returned
2017-05-30T22:02:30+0000 [CowrieTelnetTransport,581,163.172.191.95] login attempt: 29259
2017-05-30T22:02:30+0000 [CowrieTelnetTransport,581,163.172.191.95] login return, expect: [root/54321]
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,581,163.172.191.95] login attempt [sh//bin/busybox ECCHI] failed
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,581,163.172.191.95] Warning: state changed and new state returned
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] CMD: /bin/busybox ps; /bin/busybox ECCHI
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: /bin/busybox ps
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: ps
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: /bin/busybox ECCHI
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] CMD: /bin/busybox cat /proc/mounts; /bin/busybox ECCHI
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: /bin/busybox cat /proc/mounts
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: cat /proc/mounts
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: /bin/busybox ECCHI
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] CMD: /bin/busybox echo -e '\x6b\x61\x6d\x69' > /.nippon; /bin/busybox cat /.nippon; /bin/busybox rm /.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: /bin/busybox echo -e '\x6b\x61\x6d\x69' > /.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: echo -e '\x6b\x61\x6d\x69'
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: /bin/busybox cat /.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: cat /.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: /bin/busybox rm /.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: rm /.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] CMD: /bin/busybox echo -e '\x6b\x61\x6d\x69/sys' > /sys/.nippon; /bin/busybox cat /sys/.nippon; /bin/busybox rm /sys/.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: /bin/busybox echo -e '\x6b\x61\x6d\x69/sys' > /sys/.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: echo -e '\x6b\x61\x6d\x69/sys'
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: /bin/busybox cat /sys/.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: cat /sys/.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: /bin/busybox rm /sys/.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: rm /sys/.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] CMD: /bin/busybox echo -e '\x6b\x61\x6d\x69/proc' > /proc/.nippon; /bin/busybox cat /proc/.nippon; /bin/busybox rm /proc/.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: /bin/busybox echo -e '\x6b\x61\x6d\x69/proc' > /proc/.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: echo -e '\x6b\x61\x6d\x69/proc'
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: /bin/busybox cat /proc/.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: cat /proc/.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: /bin/busybox rm /proc/.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: rm /proc/.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] CMD: /bin/busybox echo -e '\x6b\x61\x6d\x69/dev' > /dev/.nippon; /bin/busybox cat /dev/.nippon; /bin/busybox rm /dev/.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: /bin/busybox echo -e '\x6b\x61\x6d\x69/dev' > /dev/.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: echo -e '\x6b\x61\x6d\x69/dev'
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: /bin/busybox cat /dev/.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: cat /dev/.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: /bin/busybox rm /dev/.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: rm /dev/.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] CMD: /bin/busybox echo -e '\x6b\x61\x6d\x69/dev/pts' > /dev/pts/.nippon; /bin/busybox cat /dev/pts/.nippon; /bin/busybox rm /dev/pts/.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: /bin/busybox echo -e '\x6b\x61\x6d\x69/dev/pts' > /dev/pts/.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: echo -e '\x6b\x61\x6d\x69/dev/pts'
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: /bin/busybox cat /dev/pts/.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: cat /dev/pts/.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: /bin/busybox rm /dev/pts/.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: rm /dev/pts/.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] CMD: /bin/busybox echo -e '\x6b\x61\x6d\x69/run' > /run/.nippon; /bin/busybox cat /run/.nippon; /bin/busybox rm /run/.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: /bin/busybox echo -e '\x6b\x61\x6d\x69/run' > /run/.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: echo -e '\x6b\x61\x6d\x69/run'
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: /bin/busybox cat /run/.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: cat /run/.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: /bin/busybox rm /run/.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: rm /run/.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] CMD: /bin/busybox echo -e '\x6b\x61\x6d\x69' > /.nippon; /bin/busybox cat /.nippon; /bin/busybox rm /.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: /bin/busybox echo -e '\x6b\x61\x6d\x69' > /.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: echo -e '\x6b\x61\x6d\x69'
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: /bin/busybox cat /.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: cat /.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: /bin/busybox rm /.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: rm /.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] CMD: /bin/busybox echo -e '\x6b\x61\x6d\x69/dev/shm' > /dev/shm/.nippon; /bin/busybox cat /dev/shm/.nippon; /bin/busybox rm /dev/shm/.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: /bin/busybox echo -e '\x6b\x61\x6d\x69/dev/shm' > /dev/shm/.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: echo -e '\x6b\x61\x6d\x69/dev/shm'
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: /bin/busybox cat /dev/shm/.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: cat /dev/shm/.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: /bin/busybox rm /dev/shm/.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: rm /dev/shm/.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] CMD: /bin/busybox echo -e '\x6b\x61\x6d\x69/run/lock' > /run/lock/.nippon; /bin/busybox cat /run/lock/.nippon; /bin/busybox rm /run/lock/.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: /bin/busybox echo -e '\x6b\x61\x6d\x69/run/lock' > /run/lock/.nippon
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: echo -e '\x6b\x61\x6d\x69/run/lock'
2017-05-30T22:02:32+0000 [CowrieTelnetTransport,579,163.172.191.95] Command found: /bin/busybox cat /run/lock/.nippon
